"SourcePath","IsShortcut","ShortcutTarget","Exists","SizeBytes","Hash","Instrument","IsBand","ProposedPath","DuplicateGroupId","IsInConsolidated","ProposedAction"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,GrittyGrungePop[SN0676][DI].mp3","False",,"True","291294","8EBB6764036DD5544A485CA75DCBC0E0801C7EE2","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,GrittyGrungePop[SN0676][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,MemphisBlues2[SN0820].mp3","False",,"True","282100","4E61FA5640F16B8CB52730573AA3400E6E18F67D","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,MemphisBlues2[SN0820].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,MemphisBlues2[SN0820][DI].mp3","False",,"True","363085","49E82B930147D811B88B7C91A146090B01E74695","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,MemphisBlues2[SN0820][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTraveller[SN0991].mp3","False",,"True","334975","5B6C0C7037BC805183410759CECFA77325BC772F","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTraveller[SN0991].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTraveller[SN0991][DI].mp3","False",,"True","441018","BC4D7F8A67937BD01B2AF8807937B98E5BAEE848","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTraveller[SN0991][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerDirty[SN0992].mp3","False",,"True","338636","791B2677BAFD524E9E17A73A5CA54DFB4C665508","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerDirty[SN0992].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerDirty[SN0992][DI].mp3","False",,"True","444816","EE9A344851C83376A8D833A16C2BFA5498EB45FB","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerDirty[SN0992][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerDirty2[SN0993].mp3","False",,"True","332717","7340F7649220394331183CFA70249732A431BC58","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerDirty2[SN0993].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerDirty2[SN0993][DI].mp3","False",,"True","443657","4E4C49560F8D66F99A9F646F61B0C180EFDDC672","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerDirty2[SN0993][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerGritty[SN0996].mp3","False",,"True","343834","13C791B4BEF65F7213921344F41BB60286B49E2A","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerGritty[SN0996].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerGritty[SN0996][DI].mp3","False",,"True","440954","0F83C55410DBE1CADCE7893D930DA3BA163E5B5D","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerGritty[SN0996][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerHigh[SN0994].mp3","False",,"True","329865","CFF763940EEBFA079EA2063E3039E45DB9F63F04","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerHigh[SN0994].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerHigh[SN0994][DI].mp3","False",,"True","435611","9FDAB2B066F9F13BF07B778289362A2E94D73DF2","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerHigh[SN0994][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerHigh2[SN0995].mp3","False",,"True","330450","CF1D2A2F0CC6EE003C0C2C52F14C3092D39A8383","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerHigh2[SN0995].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerHigh2[SN0995][DI].mp3","False",,"True","445979","107148525BD0B3FDF3027955877070B602C77EBF","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,ModernCountryTravellerHigh2[SN0995][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,Pop[SN0998].mp3","False",,"True","227197","CCE96EDC87F2FA940CE395ED578BEFB842358301","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,Pop[SN0998].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,Pop[SN0998][DI].mp3","False",,"True","307025","D3E34DDD69DFA9FF598215D963BBCD00B5B26458","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,Pop[SN0998][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,PopDelay[SN0999].mp3","False",,"True","239603","B9530E7F4279341D6E212C8AA7D3FA117D1BBA3D","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,PopDelay[SN0999].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,PopDelay[SN0999][DI].mp3","False",,"True","314865","4A4273AE1C99BF96866921BD49A0D88E256C2115","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,PopDelay[SN0999][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,PopGrittyHigh[SN1000].mp3","False",,"True","235489","3DA58277D82BFBD44DC9C4D4A65C10D5F023944B","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,PopGrittyHigh[SN1000].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,PopGrittyHigh[SN1000][DI].mp3","False",,"True","304598","58AE3CF7AB98D1172CA2069CE7F5327B487402B0","030-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\030-Guitar\030-Guitar,Electric,Overdrive,PopGrittyHigh[SN1000][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,BaritoneElectric,Distortion,GrittyCountryPop[SN0950].mp3","False",,"True","229957","E328245E5CD80343BFD13AEC54EB289842BF3CDE","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,BaritoneElectric,Distortion,GrittyCountryPop[SN0950].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,BaritoneElectric,Distortion,GrittyCountryPop[SN0950][DI].mp3","False",,"True","297476","B6FFE0F2F819F72690A15F9EEA25782E3F4944C4","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,BaritoneElectric,Distortion,GrittyCountryPop[SN0950][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,BaritoneElectric,Rockabilly[SN0513].mp3","False",,"True","247881","4DC43D0DC55E9CEB723E5FEA324A629556B84E4D","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,BaritoneElectric,Rockabilly[SN0513].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,BaritoneElectric,Rockabilly[SN0513][DI].mp3","False",,"True","327549","152538916BE3B8BA90ED09CD1E663B9E3A17F880","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,BaritoneElectric,Rockabilly[SN0513][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,BroCountry[SN0941].mp3","False",,"True","303829","A866B822019ACE316F124282DD09F800899DB47C","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,BroCountry[SN0941].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,BroCountry[SN0941][DI].mp3","False",,"True","391095","6E2E289C2C051BAF09F23C8D073D9CE948439058","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,BroCountry[SN0941][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,BroCountryPower[SN0942].mp3","False",,"True","293171","84F0972EF089EFC4E8F4A098C765EB36C846F95A","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,BroCountryPower[SN0942].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,BroCountryPower[SN0942][DI].mp3","False",,"True","372434","57F430967B0CFF279D7F50CF417A08CE7B99C6A0","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,BroCountryPower[SN0942][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,CountryPop[SN0951].mp3","False",,"True","237492","288F5E1FEA65E84FBF10A1633CE08BC84BBCFDF4","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,CountryPop[SN0951].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,CountryPop[SN0951][DI].mp3","False",,"True","307833","94876801C29212369952DA05B608D767D031142C","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,CountryPop[SN0951][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,CountryPopPower[SN0936].mp3","False",,"True","232000","9EDF0836CB8EE60BEAB695977C135886ADF128EE","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,CountryPopPower[SN0936].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,CountryPopPower[SN0936][DI].mp3","False",,"True","311518","6CA04C62EFFF9144B1D3F2FED2A8D6EEF30BF739","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,CountryPopPower[SN0936][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetal[SN0957].mp3","False",,"True","175277","5C1A6E55A3F5E5A46E1BE7F4EAE099B3CD3F7D1E","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetal[SN0957].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetal[SN0957][DI].mp3","False",,"True","232790","F47FA71EBA8B55B793D148F697CBA84C1B5EAAC5","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetal[SN0957][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetal2[SN0958].mp3","False",,"True","178498","B6F30701EC3D0AA5D2AF89302123410CBE57F72E","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetal2[SN0958].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetal2[SN0958][DI].mp3","False",,"True","240278","C0A36360CD6E0045EEC8AB667E3F720739AE21AF","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetal2[SN0958][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetal3[SN0959].mp3","False",,"True","174636","D1A899C684F5DFF1385106871E14DBCD573306B7","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetal3[SN0959].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetal3[SN0959][DI].mp3","False",,"True","216890","93CD69EAD116DCC6620A9D0D05208B2A874D46DF","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetal3[SN0959][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetalBallad[SN0960].mp3","False",,"True","353593","AF2A5E7D86D39C45D6EED269FC986DF552483F96","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetalBallad[SN0960].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetalBallad[SN0960][DI].mp3","False",,"True","442246","88A766BE1D4C05DD0A379C117623491DC1A71203","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetalBallad[SN0960][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetalBallad2[SN0961].mp3","False",,"True","350617","D683CD671723E5938F78A3FF55130FFC55BB6D7A","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetalBallad2[SN0961].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetalBallad2[SN0961][DI].mp3","False",,"True","446248","94CBEF3E7474557E3D8E583C6AA25B057211D2FC","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetalBallad2[SN0961][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetalSoloist[SN1020].mp3","False",,"True","341556","6934964DB1D44A0738F3074C9DE776F82E456F87","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetalSoloist[SN1020].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetalSoloist[SN1020][DI].mp3","False",,"True","437271","DB4B7BEAFA667907336377CC222EBFD7A5F0E183","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ModernMetalSoloist[SN1020][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ProgRockUK[SN0967].mp3","False",,"True","218856","1CD1DD5DA292E58210862038C1AA6D427D58ADD8","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ProgRockUK[SN0967].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ProgRockUK[SN0967][DI].mp3","False",,"True","286491","06D4A50F91D90B68CF0885E9D20C025F2ACC3132","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ProgRockUK[SN0967][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ProgRockUK2[SN0968].mp3","False",,"True","217621","15138F94C8A173C01F178215715F51A7BB1645B4","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ProgRockUK2[SN0968].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ProgRockUK2[SN0968][DI].mp3","False",,"True","288150","91AA79C589ED46EF24A04E6847C5FBB0D5224EB9","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ProgRockUK2[SN0968][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ProgRockUK3[SN0969].mp3","False",,"True","220814","740C2850F4CD4B195EB36FB558B90D57307E65FB","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ProgRockUK3[SN0969].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ProgRockUK3[SN0969][DI].mp3","False",,"True","281791","7A6C06BB33EED98A9E8A1EB933ACCE8304F1B1EB","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ProgRockUK3[SN0969][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ProgRockUK4[SN0970].mp3","False",,"True","328163","7B94F2B7E19209076CCDEC3EE7A157BD8D6D5461","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ProgRockUK4[SN0970].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ProgRockUK4[SN0970][DI].mp3","False",,"True","424385","229D0B3C91634567E56B01040FCEA06C26A347C4","031-Guitar","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\031-Guitar\031-Guitar,Electric,Distortion,ProgRockUK4[SN0970][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\033-Bass\033-Bass,Acoustic,Bluegrass[SN0081].mp3","False",,"True","353014","0975D287D9EF26D2E9C39530D6C4F5DFAD54478D","033-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\033-Bass\033-Bass,Acoustic,Bluegrass[SN0081].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\033-Bass\033-Bass,Acoustic,SoulJazz[SN1013].mp3","False",,"True","149345","E7179328EEF7CC35138D44148FA7C5A4BD607CE3","033-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\033-Bass\033-Bass,Acoustic,SoulJazz[SN1013].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\033-Bass\033-Bass,Acoustic,SoulJazz[SN1013][DI].mp3","False",,"True","197244","D5FE9A870CFFA2CC30DCD05652CCF5EF29147017","033-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\033-Bass\033-Bass,Acoustic,SoulJazz[SN1013][DI].mp3",,"True","Keep"
"C:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,Blues[SN0082].mp3","False",,"True","259485","337D2AC9639403708ABF42C50F6B50EB1E239E0B","034-Bass","False","c:\Users\flana\Downloads\SOTA SYNTH\Consolidated\Instruments\034-Bass\034-Bass,Electric,Blues[SN0082].mp3",,"True","Keep"
